"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Hurter, Brant",676428,"DET","ST","Sweeper",0.3,0,"97",26.9,"23","0.2","0.3","0.259",39.5,43.5,29.4,"0.137","0.174","0.185",9.1
"Dobbins, Hunter",690928,"STL","SL","Slider",1.6,2,"130",17.2,"23","0.136","0.318","0.211",22.6,21.7,15.6,"0.233","0.356","0.271",29.4
"Pérez, Eury",691587,"MIA","CU","Curveball",0.2,0,"109",5.8,"23","0.15","0.2","0.233",30,17.4,16.7,"0.267","0.399","0.342",41.2
"Hall, DL",669084,"MIL","CH","Changeup",-2,-2,"106",17.7,"23","0.238","0.429","0.359",39,34.8,27.6,"0.191","0.318","0.26",30.8
"Holton, Tyler",663947,"DET","FF","4-Seam Fastball",-0.6,-1,"109",12.6,"23","0.313","0.375","0.424",14,13,11.5,"0.299","0.426","0.43",38.5
"Civale, Aaron",650644,"CHC","FS","Split-Finger",-2.2,-2,"84",5.8,"23","0.391","0.478","0.383",13.5,0,0,"0.3","0.35","0.285",26.1
"Fluharty, Mason",689254,"TOR","CH","Changeup",0.7,1,"79",9.7,"23","0.182","0.227","0.202",28.9,17.4,14.8,"0.168","0.302","0.222",27.8
"Skubal, Tarik",669373,"LAD","CU","Curveball",-0.6,0,"73",4.5,"23","0.095","0.286","0.202",44.1,47.8,42.3,"0.112","0.301","0.217",40
"Orze, Eric",679358,"MIN","SL","Slider",2.2,2,"97",14.3,"23","0.2","0.25","0.263",21.2,4.3,10,"0.212","0.341","0.299",21.1
"Cameron, Noah",702070,"KC","SI","Sinker",-5.1,-4,"84",3.9,"23","0.55","0.85","0.614",6.7,4.3,8.3,"0.364","0.597","0.436",35
"Cantillo, Joey",676282,"CLE","SL","Slider",-0.8,-1,"111",5.3,"23","0.333","0.524","0.396",26.8,4.3,4,"0.343","0.471","0.38",35
"Woodford, Jake",663765,"CHC","ST","Sweeper",-0.6,0,"71",15.5,"23","0.304","0.304","0.274",33.3,39.1,32.1,"0.254","0.291","0.239",35.7
"Lovelady, Richard",663992,"WSH","FF","4-Seam Fastball",-1.6,-2,"116",21.5,"23","0.222","0.389","0.341",20.4,26.1,14.3,"0.264","0.373","0.351",15.4
"Aleman, Franco",680916,"CLE","SL","Slider",-3.6,-3,"73",24.4,"23","0.35","0.55","0.459",37.8,30.4,33.3,"0.209","0.329","0.322",30.8
"Kent, Zak",687849,"WSH","SL","Slider",-4.5,-4,"99",38.1,"23","0.353","0.765","0.496",32.6,21.7,16.1,"0.272","0.475","0.425",53.8
"Gaddis, Hunter",683769,"CLE","CH","Changeup",0.5,1,"144",20.6,"23","0.217","0.217","0.196",36,30.4,18.9,"0.273","0.313","0.256",0
"Klassen, George",691946,"LAA","SL","Slider",2,2,"74",23.5,"23","0.158","0.316","0.287",44.2,39.1,29,"0.246","0.47","0.373",60
"Gibson, Trey",694346,"BAL","CU","Curveball",-5.2,-4,"82",13.2,"23","0.368","0.895","0.554",26.7,17.4,25,"0.412","0.861","0.564",66.7
"Bernardino, Brennan",657514,"COL","FC","Cutter",-0.3,0,"95",12,"22","0.222","0.444","0.323",22.2,0,0,"0.281","0.533","0.379",20
"Rodriguez, Grayson",680570,"LAA","CU","Curveball",-2.6,-3,"118",11.6,"22","0.333","0.5","0.43",18.6,9.1,5.6,"0.346","0.487","0.41",41.2
"Wolfram, Grant",664991,"BAL","CU","Curveball",-2.4,-2,"97",15.4,"22","0.381","0.619","0.426",28.8,36.4,22.2,"0.269","0.326","0.258",42.9
"Povich, Cade",700249,"BAL","CU","Curveball",1,1,"95",21,"22","0.158","0.211","0.234",38.9,31.8,19.4,"0.172","0.232","0.248",25
"Crochet, Garrett",676979,"BOS","ST","Sweeper",-4.9,-4,"74",14.3,"22","0.318","0.636","0.441",25,50,20.8,"0.227","0.437","0.278",63.6
"Rea, Colin",607067,"CHC","FC","Cutter",-2.6,-3,"106",5.3,"22","0.474","0.684","0.57",17.8,4.5,12.5,"0.428","0.707","0.514",38.9
"Martin, Riley",702303,"CHC","FF","4-Seam Fastball",3.9,3,"65",55.1,"22","0.158","0.158","0.195",17.9,22.7,23.8,"0.167","0.226","0.218",33.3
"Wicks, Jordan",696136,"CHC","FF","4-Seam Fastball",-2,-1,"69",38.3,"22","0.381","0.571","0.423",17.5,13.6,15.8,"0.268","0.372","0.295",44.4
"Boyd, Matthew",571510,"CHC","CU","Curveball",1.1,2,"143",11.6,"22","0.105","0.211","0.209",27.3,36.4,25.8,"0.164","0.185","0.226",0
"Messick, Parker",800048,"CLE","FC","Cutter",-1.9,-3,"138",6.6,"22","0.3","0.75","0.459",31.5,22.7,35.7,"0.225","0.49","0.34",33.3
"Pallette, Peyton",688883,"CLE","CU","Curveball",0.7,1,"106",24,"22","0.15","0.15","0.186",25.7,40.9,19.1,"0.252","0.315","0.287",45.5
"Holderman, Colin",670059,"CLE","CU","Curveball",1.9,2,"82",11.1,"22","0.053","0.053","0.136",36.4,27.3,12.2,"0.153","0.197","0.227",23.1
"Valdez, Framber",664285,"DET","FF","4-Seam Fastball",-1.2,-1,"55",2.6,"22","0.176","0.176","0.282",19.4,22.7,13.9,"0.155","0.195","0.275",8.3
"Brieske, Beau",689225,"DET","FF","4-Seam Fastball",-6.4,-5,"72",48.3,"22","0.333","0.833","0.523",20.5,18.2,16,"0.248","0.553","0.405",57.1
"Sommers, Drew",805427,"DET","FF","4-Seam Fastball",2,2,"104",29.2,"22","0.143","0.143","0.155",55.2,63.6,27.5,"0.146","0.188","0.171",28.6
"Gordon, Colton",676467,"HOU","FF","4-Seam Fastball",-6.5,-5,"73",36.1,"22","0.421","0.895","0.573",17.5,27.3,18.2,"0.345","0.612","0.447",61.5
"Brown, Hunter",686613,"HOU","CH","Changeup",-1.6,-2,"106",9.6,"22","0.313","0.625","0.477",46.7,13.6,15,"0.264","0.528","0.434",30.8
"King, Bryan",687911,"HOU","SI","Sinker",3.4,4,"102",12.2,"22","0.143","0.19","0.221",11.4,13.6,16.7,"0.227","0.273","0.244",27.8
"Ragans, Cole",666142,"KC","CH","Changeup",-3.1,-3,"105",16.5,"22","0.318","0.636","0.402",40.4,27.3,18.8,"0.252","0.54","0.332",31.3
"Ohtani, Shohei",660271,"LAD","CU","Curveball",-0.5,-1,"133",10,"22","0.111","0.111","0.209",38.7,36.4,19,"0.117","0.148","0.22",20
"Wrobleski, Justin",680736,"LAD","CH","Changeup",0.7,1,"103",5.7,"22","0.182","0.182","0.205",15,9.1,6.1,"0.308","0.393","0.304",35
"Lawrence, Justin",664875,"WSH","FF","4-Seam Fastball",-2.5,-2,"93",13.6,"22","0.286","0.667","0.409",22,40.9,22,"0.24","0.518","0.336",33.3
"Ribalta, Orlando",687377,"WSH","CH","Changeup",-0.1,0,"88",14.2,"22","0.111","0.111","0.209",48.4,45.5,19.2,"0.063","0.071","0.175",0
"Mikolas, Miles",571945,"WSH","ST","Sweeper",-6.3,-6,"97",5.3,"22","0.333","0.762","0.509",22,18.2,8,"0.315","0.538","0.379",47.1
"Myers, Tobias",668964,"NYM","FC","Cutter",-3.2,-3,"82",11.5,"22","0.333","0.667","0.455",15.2,4.5,9.1,"0.31","0.48","0.356",30
"Thornton, Zac",804267,"NYM","ST","Sweeper",0.9,1,"89",13.9,"22","0.2","0.25","0.243",26.3,18.2,16,"0.203","0.288","0.255",37.5
"Jump, Gage",695611,"ATH","ST","Sweeper",0.7,1,"76",6,"22","0.238","0.286","0.22",41.7,50,28.9,"0.171","0.213","0.161",27.3
"Morales, Luis",806960,"ATH","SL","Slider",-6.3,-6,"94",27.2,"22","0.5","1.15","0.698",33.3,13.6,13,"0.325","0.548","0.374",33.3
"King, Michael",650633,"SD","SL","Slider",1.7,2,"103",4.6,"22","0.143","0.19","0.17",28.2,22.7,13.5,"0.169","0.273","0.211",31.3
"Hart, Kyle",606996,"SD","FF","4-Seam Fastball",-2.4,-2,"68",8.8,"22","0.176","0.412","0.331",3.6,18.2,14.3,"0.221","0.432","0.356",28.6
"Miller, Bryce",682243,"SEA","SI","Sinker",-1,-1,"75",5.9,"22","0.333","0.5","0.423",0,0,0,"0.221","0.316","0.317",38.9
"Domínguez, Seranthony",622554,"SEA","FS","Split-Finger",1.1,1,"86",10.7,"22","0.095","0.238","0.164",56.4,59.1,24.5,"0.155","0.297","0.215",25
"Beck, Tristan",663941,"SF","FF","4-Seam Fastball",-5.6,-5,"96",38.9,"22","0.353","0.941","0.568",7.1,9.1,8.7,"0.318","0.81","0.52",66.7
"Hentges, Sam",656529,"SF","CU","Curveball",0.3,0,"91",17.4,"22","0.125","0.125","0.273",37.9,36.4,21.6,"0.134","0.258","0.311",12.5
"Roupp, Landen",694738,"SF","FF","4-Seam Fastball",-1.7,-2,"107",4.9,"22","0.19","0.381","0.261",35.1,50,14.7,"0.132","0.265","0.192",50
"Matz, Steven",571927,"TB","SL","Slider",-1.3,-1,"96",9.2,"22","0.333","0.476","0.368",19.2,9.1,7.4,"0.378","0.634","0.443",42.1
"Englert, Mason",669438,"TB","FF","4-Seam Fastball",-4.5,-5,"100",17.3,"22","0.316","1.105","0.552",28,22.7,12.5,"0.277","0.857","0.456",56.3
"Ross, Joe",605452,"TEX","SL","Slider",-3.5,-2,"59",28.8,"22","0.316","0.684","0.498",23.5,9.1,11.1,"0.318","0.668","0.455",41.2
"Mantiply, Joe",573009,"TOR","CH","Changeup",3.6,3,"70",26.5,"22","0.15","0.2","0.153",27.3,31.8,22.6,"0.187","0.3","0.209",26.7
"Ryan, Joe",657746,"MIN","SL","Slider",-0.3,0,"129",6.2,"22","0.35","0.45","0.35",25,9.1,6.7,"0.342","0.591","0.408",42.1
"Kremer, Dean",665152,"MIN","CU","Curveball",-2.5,-3,"107",13.8,"22","0.3","0.65","0.425",23.8,0,0,"0.295","0.536","0.384",40
"Topa, Justin",623437,"MIN","FC","Cutter",0.7,1,"95",26.5,"22","0.188","0.375","0.364",17,9.1,7.4,"0.177","0.285","0.334",42.9
"Sands, Cole",663485,"MIN","FF","4-Seam Fastball",0.8,1,"83",39.7,"22","0.188","0.25","0.298",13.2,4.5,4.3,"0.224","0.419","0.358",68.8
"Keller, Brad",641745,"PHI","CH","Changeup",2.1,1,"71",13.3,"22","0.15","0.15","0.227",32.3,27.3,25,"0.163","0.184","0.202",7.1
"Walker, Taijuan",592836,"PHI","FC","Cutter",-6.1,-5,"84",19.8,"22","0.368","0.842","0.582",17.1,9.1,18.2,"0.347","0.651","0.434",22.2
"Sims, Lucas",608371,"CWS","FF","4-Seam Fastball",-1.6,-1,"78",45.6,"22","0.25","0.5","0.407",6.1,13.6,21.4,"0.276","0.536","0.428",64.3
"Taylor, Grant",691799,"CWS","SI","Sinker",3.4,3,"100",10,"22","0.2","0.2","0.195",13.2,0,0,"0.153","0.226","0.213",10
"Junk, Janson",676083,"MIA","CU","Curveball",-1,-1,"99",7.1,"22","0.318","0.545","0.368",17.5,13.6,17.6,"0.282","0.428","0.305",42.1
"Gibson, Cade",806188,"MIA","SL","Slider",1.5,1,"97",17.2,"22","0.158","0.316","0.257",23.3,4.5,5.3,"0.302","0.461","0.341",40
"Blackburn, Paul",621112,"NYY","ST","Sweeper",-1.8,-1,"54",5.8,"22","0.19","0.333","0.245",26.7,22.7,21.7,"0.215","0.383","0.274",6.3
"Petty, Chase",695534,"CIN","FF","4-Seam Fastball",3.4,2,"71",14.9,"21","0.05","0.05","0.17",17.9,14.3,9.7,"0.148","0.278","0.206",29.4
"Rom, Drew",680723,"ATH","FF","4-Seam Fastball",3.1,2,"78",61.9,"21","0.167","0.167","0.229",44.4,47.6,43.5,"0.112","0.16","0.199",12.5
"Sommers, Drew",805427,"DET","SL","Slider",-1.4,-1,"84",23.6,"21","0.211","0.368","0.29",30.2,28.6,16.2,"0.153","0.278","0.236",23.1
"Yean, Eddy",678868,"WSH","SI","Sinker",1.2,1,"80",57.1,"21","0.111","0.333","0.298",18.8,14.3,25,"0.191","0.329","0.29",33.3
"Barlow, Scott",605130,"ATH","SI","Sinker",-6.3,-5,"77",13.3,"21","0.467","1","0.638",17.9,0,0,"0.439","0.848","0.589",33.3
"Armstrong, Shawn",542888,"CLE","SI","Sinker",-2.1,-2,"98",16.4,"21","0.375","0.438","0.44",18.4,9.5,7.1,"0.272","0.313","0.363",42.9
"Arrighetti, Spencer",681293,"HOU","CH","Changeup",-0.4,0,"104",6.9,"21","0.211","0.263","0.255",25,4.8,7.7,"0.327","0.381","0.346",33.3
"Scholtens, Jesse",669947,"TB","FS","Split-Finger",-2.2,-1,"66",11,"21","0.3","0.55","0.343",14.3,9.5,8,"0.283","0.46","0.328",42.1
"McGreevy, Michael",700241,"STL","SL","Slider",-3,-3,"96",4.7,"21","0.381","0.571","0.41",22.5,23.8,8.8,"0.355","0.712","0.451",75
"Wesneski, Hayden",669713,"HOU","ST","Sweeper",0.5,0,"72",30,"21","0.235","0.294","0.268",41.9,23.8,20.8,"0.243","0.378","0.314",14.3
"Waldron, Matt",663362,"TOR","ST","Sweeper",-4.5,-4,"88",14.9,"21","0.353","0.765","0.512",8.8,4.8,4.2,"0.301","0.492","0.41",37.5
"Bird, Jake",656234,"WSH","CU","Curveball",-6.6,-5,"74",12.7,"21","0.5","0.833","0.555",23.3,19,12.9,"0.419","0.706","0.486",46.7
"Thompson, Keegan",624522,"COL","FF","4-Seam Fastball",-3.6,-2,"56",28.7,"21","0.368","0.684","0.469",18.8,19,21.1,"0.312","0.638","0.427",40
"Hernández, Jonathan",642546,"LAD","FF","4-Seam Fastball",4.5,3,"67",17.7,"21","0.056","0.056","0.143",13.3,19,14.8,"0.182","0.233","0.256",50
"Martin, Chris",455119,"TEX","FC","Cutter",-1.3,-1,"104",41.9,"21","0.368","0.579","0.402",23.1,14.3,13,"0.306","0.455","0.362",58.8
"Senga, Kodai",673540,"NYM","SL","Slider",-6.2,-4,"67",7.6,"21","0.263","0.947","0.507",47.7,23.8,27.8,"0.266","0.63","0.405",50
"Pop, Zach",647315,"PHI","SI","Sinker",3.4,3,"81",62.3,"21","0.111","0.167","0.169",11.8,19,20,"0.218","0.336","0.272",46.7
"Brubaker, JT",664141,"SF","CU","Curveball",-0.5,0,"78",8.5,"21","0.222","0.278","0.288",24.1,23.8,16.7,"0.291","0.403","0.358",23.1
"Legumina, Casey",668984,"TB","SL","Slider",-2.2,-2,"109",13.6,"21","0.3","0.5","0.36",26.4,9.5,11.8,"0.217","0.311","0.25",33.3
"Vesia, Alex",681911,"LAD","CH","Changeup",0.3,0,"109",14.5,"21","0.2","0.4","0.274",54.7,28.6,17.6,"0.211","0.341","0.258",35.7
"Castaño, Blas",680604,"COL","ST","Sweeper",0.4,0,"85",24.8,"21","0.15","0.4","0.248",37.8,42.9,25.7,"0.141","0.308","0.214",45.5
"Weiss, Ryan",680802,"HOU","SI","Sinker",0.3,0,"66",12.5,"21","0.278","0.278","0.357",19.4,19,50,"0.232","0.276","0.29",35.7
"Junk, Janson",676083,"MIA","SI","Sinker",-0.9,-1,"60",4.3,"21","0.35","0.4","0.35",5.9,4.8,11.1,"0.314","0.458","0.347",36.8
"Peralta, Freddy",642547,"TB","SL","Slider",-0.3,0,"119",5.3,"21","0.2","0.4","0.381",47.5,23.8,12.8,"0.266","0.565","0.448",40
"Junis, Jakob",596001,"TEX","FF","4-Seam Fastball",0.7,1,"108",18.5,"21","0.294","0.294","0.348",28.6,28.6,25,"0.252","0.306","0.33",27.3
"Morillo, Juan",666661,"AZ","SL","Slider",-1.8,-2,"112",14.7,"21","0.316","0.526","0.378",46.3,23.8,12.8,"0.258","0.482","0.353",53.3
"García, Luis",472610,"MIN","FS","Split-Finger",-0.4,0,"83",31.3,"21","0.176","0.235","0.325",34.1,14.3,10.7,"0.197","0.27","0.313",21.4
"Martin, Chris",455119,"TEX","FF","4-Seam Fastball",1.2,1,"65",26.2,"21","0.25","0.35","0.281",21.1,23.8,18.5,"0.277","0.404","0.311",40
"Kolek, Stephen",663568,"KC","FC","Cutter",1.1,1,"103",12.3,"21","0.19","0.619","0.245",20.8,23.8,41.7,"0.193","0.396","0.249",37.5
"Sears, JP",676664,"SD","SL","Slider",2.6,2,"74",14,"21","0.105","0.105","0.162",16.7,14.3,13,"0.149","0.177","0.227",29.4
"Dobbins, Hunter",690928,"STL","FS","Split-Finger",1.7,2,"92",12.1,"21","0.053","0.211","0.162",31.4,23.8,18.5,"0.154","0.365","0.263",28.6
"Criswell, Cooper",681867,"SEA","FC","Cutter",0.7,1,"98",21.2,"21","0.167","0.556","0.333",27.7,33.3,25.9,"0.219","0.522","0.349",41.7
"Dion, Will",702021,"WSH","CH","Changeup",0.9,1,"69",19.5,"20","0.1","0.25","0.145",32.5,25,18.5,"0.248","0.408","0.28",13.3
"Ekness, Josh",694795,"MIA","FF","4-Seam Fastball",1,1,"78",51.3,"20","0.214","0.214","0.345",21.9,20,16.7,"0.331","0.498","0.458",60
"Duarte, Daniel",650960,"NYM","ST","Sweeper",1.6,1,"69",26.5,"20","0.111","0.278","0.215",33.3,40,19,"0.097","0.255","0.203",20
"Soriano, José",667755,"TOR","SL","Slider",0.1,0,"101",4.5,"20","0.176","0.176","0.24",30.8,25,13.5,"0.24","0.304","0.303",25
"McCambley, Zach",685112,"CIN","FC","Cutter",-0.8,-1,"72",45.9,"20","0.35","0.45","0.35",27.8,15,17.6,"0.345","0.493","0.361",52.9
"Kerry, Brett",695049,"LAA","SL","Slider",-0.8,0,"58",27.4,"20","0.25","0.45","0.343",34.3,30,31.6,"0.307","0.526","0.357",50
"Wilcox, Cole",677961,"SEA","SL","Slider",-0.1,0,"84",17.2,"20","0.235","0.412","0.368",41.7,25,15.6,"0.315","0.637","0.414",53.8
"Vest, Will",676684,"DET","SI","Sinker",1,1,"75",15.5,"20","0.176","0.235","0.348",8.1,5,7.1,"0.276","0.304","0.321",25
"Wolfram, Grant",664991,"BAL","SL","Slider",-2.4,-2,"80",12.7,"20","0.278","0.556","0.368",44.1,30,26.1,"0.217","0.474","0.313",46.2
"Peralta, Wandy",593974,"SD","FF","4-Seam Fastball",-3.2,-3,"98",10,"20","0.353","0.353","0.375",9.3,15,4.8,"0.301","0.4","0.362",28.6
"Nardi, Andrew",677053,"MIA","ST","Sweeper",-3.1,-3,"87",23,"20","0.278","0.667","0.423",40.5,35,22.6,"0.259","0.576","0.385",36.4
"Anderson, Shaun",641312,"LAA","CH","Changeup",-2.3,-2,"90",25.6,"20","0.35","0.8","0.48",26.2,15,15,"0.351","0.676","0.434",41.2
"Perkins, Jack",678022,"ATH","SI","Sinker",-10,-5,"52",3.7,"20","0.5","1.125","0.683",14.3,0,0,"0.314","0.569","0.44",43.8
"Antone, Tejay",622088,"CIN","CU","Curveball",-1.6,-1,"79",12.7,"20","0.278","0.5","0.408",14.3,15,9.4,"0.19","0.364","0.287",26.7
"Criswell, Cooper",681867,"SEA","ST","Sweeper",1.7,2,"88",19,"20","0.222","0.222","0.215",22.2,25,15.6,"0.168","0.24","0.202",28.6
"Carrillo, Gerardo",672629,"AZ","FS","Split-Finger",4.2,2,"55",28.1,"20","0.056","0.111","0.133",53.8,55,31.4,"0.054","0.06","0.114",0
"Gusto, Ryan",687473,"MIA","CU","Curveball",-3.9,-2,"54",6.9,"20","0.368","0.526","0.448",19.2,15,17.6,"0.26","0.417","0.307",50
"Chandler, Bubba",696149,"PIT","CU","Curveball",-3.9,-2,"61",3.1,"20","0.267","0.533","0.393",4.2,5,5,"0.248","0.444","0.361",40
"Klein, Will",694361,"LAD","CU","Curveball",-2.1,-3,"123",16.1,"20","0.333","0.389","0.329",24.2,25,17.2,"0.231","0.288","0.276",30.8
"Young, Danny",664849,"ATL","ST","Sweeper",-0.5,-1,"113",48.5,"20","0.133","0.333","0.32",40.6,40,19,"0.129","0.261","0.3",28.6
"Barnes, Charlie",656212,"LAD","FF","4-Seam Fastball",-3.9,-3,"67",33.3,"20","0.267","0.667","0.465",7.7,10,16.7,"0.265","0.621","0.449",38.5
"Koenig, Jared",657649,"MIL","SI","Sinker",-0.9,-1,"77",47.8,"20","0.313","0.313","0.41",15.2,20,16,"0.237","0.346","0.34",58.3
"Mederos, Victor",682989,"ATL","FF","4-Seam Fastball",3.8,3,"72",24.2,"20","0.176","0.176","0.179",26.3,20,16.7,"0.181","0.209","0.199",46.7
"Weissert, Greg",669711,"BOS","ST","Sweeper",0.1,0,"102",13.8,"20","0.278","0.278","0.26",38.6,30,18.2,"0.262","0.295","0.292",15.4
"Mize, Casey",663554,"SD","SV","Slurve",-0.2,0,"71",4.8,"20","0.25","0.25","0.225",23.1,25,17.9,"0.273","0.358","0.277",26.7
"Rojas, Kendry",696070,"MIN","CH","Changeup",-0.9,-1,"76",14.6,"20","0.222","0.333","0.289",27,20,18.2,"0.234","0.379","0.262",50
"Whisenhunt, Carson",687931,"SF","SL","Slider",-0.6,-1,"97",19.8,"20","0.25","0.5","0.315",28.6,15,16.7,"0.207","0.432","0.268",47.1
"Parker, Mitchell",680730,"WSH","CU","Curveball",-1.7,-2,"103",15.5,"20","0.3","0.65","0.398",29.3,15,13,"0.221","0.38","0.256",29.4
"Martin, Trevor",694680,"TB","FF","4-Seam Fastball",0.9,1,"80",44.4,"20","0.176","0.529","0.35",39,30,35.3,"0.145","0.439","0.311",54.5
"Gerber, Joey",680702,"NYM","FF","4-Seam Fastball",2.1,1,"70",54.3,"20","0.125","0.188","0.248",21.4,20,26.7,"0.214","0.384","0.342",58.3
"Strahm, Matt",621381,"KC","SI","Sinker",0.3,0,"92",14.5,"20","0.368","0.526","0.403",9.1,5,11.1,"0.171","0.243","0.204",33.3
"Smith, Burch",572143,"DET","FC","Cutter",-4.5,-3,"60",20.9,"20","0.412","0.647","0.535",16,10,22.2,"0.303","0.482","0.391",40
"Gil, Luis",661563,"NYY","SL","Slider",-1.8,-1,"71",21.1,"20","0.125","0.375","0.303",32.3,20,21.1,"0.244","0.435","0.37",50
"Petty, Chase",695534,"CIN","ST","Sweeper",-1.3,-1,"87",18.2,"20","0.25","0.45","0.298",31.6,30,20,"0.263","0.446","0.302",21.4
"Burns, Chase",695505,"CIN","CH","Changeup",-5.6,-6,"108",5.3,"20","0.474","0.842","0.568",34.1,15,17.6,"0.334","0.64","0.428",25
"Vanasco, Ricky",676568,"DET","FF","4-Seam Fastball",-3.4,-3,"87",51.2,"20","0.438","0.875","0.628",15.2,10,9.1,"0.256","0.495","0.395",50
"Paddack, Chris",663978,"TEX","SI","Sinker",-0.3,0,"62",6.1,"20","0.389","0.5","0.42",10,0,0,"0.368","0.554","0.425",44.4
"Ohtani, Shohei",660271,"LAD","SI","Sinker",0.6,0,"69",5.2,"20","0.143","0.214","0.318",20.7,15,42.9,"0.211","0.235","0.345",45.5
"Sandlin, Nick",680704,"LAA","SL","Slider",-2.4,-2,"85",54.1,"20","0.333","0.533","0.5",37.5,20,20,"0.244","0.405","0.382",18.2
"Rodriguez, Carlos",692230,"MIL","CH","Changeup",-3.3,-2,"67",36.8,"20","0.294","0.529","0.403",43.2,35,23.3,"0.224","0.353","0.314",30
"Walker, Taijuan",592836,"PHI","SI","Sinker",-3.8,-4,"96",22.6,"20","0.375","0.625","0.483",13.3,20,14.3,"0.239","0.44","0.371",41.7
"Davila, Nick",689546,"SEA","SI","Sinker",1.8,1,"84",22.3,"20","0.211","0.368","0.27",12.5,5,9.1,"0.302","0.438","0.338",27.8
"Rucker, Michael",621074,"SEA","FC","Cutter",-1.8,-1,"81",19.2,"20","0.333","0.556","0.413",12.8,10,14.3,"0.269","0.402","0.328",37.5
"Kittredge, Andrew",552640,"BAL","FF","4-Seam Fastball",-1.6,-1,"59",11.4,"20","0.316","0.474","0.36",8.8,10,18.2,"0.326","0.552","0.388",64.7
"Weissert, Greg",669711,"BOS","CH","Changeup",-1.9,-1,"75",10.2,"20","0.278","0.444","0.35",38.6,35,17.9,"0.196","0.284","0.256",36.4
"Chivilli, Angel",683409,"NYY","SL","Slider",0.3,0,"107",37.5,"20","0.263","0.474","0.333",39.2,20,21.1,"0.206","0.407","0.28",33.3
"Cabrera, Jose",703615,"AZ","FC","Cutter",0,0,"73",26.2,"20","0.333","0.5","0.44",15.2,5,14.3,"0.292","0.498","0.373",29.4
"Rock, Joe",697812,"CWS","FF","4-Seam Fastball",-1.9,-2,"95",48.7,"20","0.333","0.333","0.46",27,15,17.6,"0.301","0.51","0.489",55.6
"Festa, Matt",670036,"CLE","FC","Cutter",1.3,1,"53",6.5,"20","0.111","0.278","0.215",29.6,25,29.4,"0.186","0.356","0.277",23.1
"Bido, Osvaldo",674370,"CWS","SI","Sinker",-2.9,-2,"65",20.5,"20","0.25","0.625","0.43",9.4,5,10,"0.3","0.645","0.457",46.7
"Carrasco, Carlos",471911,"ATL","CH","Changeup",-1,-1,"76",30.9,"20","0.316","0.368","0.323",21.4,15,10,"0.345","0.423","0.353",37.5
"Aldegheri, Sam",691951,"LAA","FC","Cutter",-1.6,-1,"59",9.7,"19","0.267","0.4","0.374",12.5,10.5,10,"0.291","0.424","0.391",38.5
"Leiter Jr., Mark",643410,"ATH","FF","4-Seam Fastball",-1.5,-1,"64",11.6,"19","0.333","0.4","0.403",7.7,5.3,5,"0.306","0.395","0.388",64.3
"Banks, Tanner",621383,"PHI","SI","Sinker",-4.4,-4,"88",16,"19","0.5","0.667","0.597",9.8,5.3,8.3,"0.356","0.439","0.366",41.2
"Assad, Javier",665871,"CHC","ST","Sweeper",1,1,"90",7.1,"19","0.053","0.053","0.047",29,36.8,13.2,"0.124","0.167","0.127",8.3
"Barnett, Mason",686930,"ATH","CU","Curveball",-3.8,-3,"69",10.5,"19","0.294","0.647","0.424",14.3,15.8,14.3,"0.275","0.424","0.34",42.9
"Holmes, Clay",605280,"CHC","CU","Curveball",1.5,1,"74",8.2,"19","0.059","0.118","0.15",26.5,42.1,20,"0.125","0.171","0.194",40
"Cecconi, Slade",677944,"CLE","ST","Sweeper",-2.9,-3,"89",4.8,"19","0.412","0.882","0.521",32.6,15.8,13,"0.271","0.593","0.377",40
"Yoho, Craig",684974,"CLE","FF","4-Seam Fastball",-0.5,0,"69",18,"19","0.143","0.429","0.355",11.1,21.1,19,"0.186","0.473","0.387",50
"Kolek, Stephen",663568,"KC","ST","Sweeper",-2.8,-2,"78",9.3,"19","0.333","0.611","0.416",9.1,10.5,11.8,"0.339","0.457","0.36",43.8
"Topa, Justin",623437,"MIN","CH","Changeup",0,0,"51",14.2,"19","0.294","0.412","0.274",17.9,21.1,19,"0.267","0.408","0.264",46.7
"Little, Brendon",663893,"TOR","SI","Sinker",-6.3,-6,"87",28.3,"19","0.563","1.063","0.739",14.7,10.5,16.7,"0.331","0.606","0.428",46.7
"Legumina, Casey",668984,"TB","CH","Changeup",0.2,0,"86",10.7,"19","0.176","0.235","0.245",9.8,10.5,6.9,"0.224","0.276","0.254",37.5
"Morán, Jovani",663558,"BOS","FC","Cutter",1,1,"99",12.8,"19","0.167","0.389","0.255",36.2,15.8,20,"0.249","0.542","0.351",33.3
"Pallette, Peyton",688883,"CLE","SL","Slider",-0.7,-1,"99",22.4,"19","0.176","0.412","0.292",31.4,21.1,14.3,"0.182","0.286","0.253",23.1
"Petersen, Michael",656848,"MIA","CH","Changeup",0.3,0,"103",12.4,"19","0.235","0.353","0.3",30,15.8,11.1,"0.152","0.235","0.221",28.6
"Dollander, Chase",801403,"COL","CH","Changeup",-6.2,-5,"78",10.5,"19","0.444","0.833","0.513",31.4,31.6,17.6,"0.265","0.406","0.314",38.5
